0,0.798372,1.501683
1,0.792544,1.511269
2,0.801242,1.496886
3,0.798742,1.506140
4,0.798428,1.498636
5,0.801602,1.490592
6,0.803483,1.482872
7,0.798848,1.510718
8,0.803388,1.488642
9,0.799739,1.505722
10,0.796266,1.513143
11,0.802414,1.499733
12,0.807127,1.475557
13,0.800373,1.502146
14,0.795636,1.548664
15,0.801159,1.508793
16,0.805019,1.470675
17,0.802785,1.491898
18,0.798319,1.490150
19,0.799658,1.516253
20,0.797482,1.515004
21,0.801859,1.496321
22,0.798977,1.508547
23,0.804797,1.454770
24,0.797497,1.494112
25,0.797341,1.512923
26,0.796006,1.501776
27,0.798230,1.486857
28,0.803967,1.470769
29,0.802262,1.491475
30,0.799691,1.505654
31,0.799974,1.485355
32,0.802281,1.481374
33,0.806193,1.484039
34,0.797565,1.516041
35,0.797667,1.504662
36,0.801318,1.517948
37,0.800183,1.501332
38,0.808600,1.471255
39,0.800636,1.489951
40,0.795126,1.543757
41,0.800718,1.509990
42,0.809817,1.465959
43,0.793160,1.520659
44,0.798836,1.499339
45,0.798155,1.522108
46,0.797799,1.500947
47,0.802273,1.502752
48,0.798833,1.500762
49,0.799803,1.495637
50,0.799981,1.497326
51,0.805778,1.475790
52,0.799270,1.512277
53,0.800417,1.485979
54,0.795164,1.533539
55,0.800393,1.493618
56,0.795392,1.530590
57,0.796830,1.532785
58,0.797270,1.505131
59,0.800294,1.505006
60,0.803883,1.469317
61,0.809181,1.453078
62,0.804092,1.480858
63,0.797875,1.507325
64,0.806897,1.449069
65,0.799532,1.507025
66,0.801793,1.492560
67,0.799787,1.516553
68,0.794623,1.523858
69,0.800954,1.473746
70,0.798389,1.504470
71,0.797406,1.518537
72,0.792504,1.528708
73,0.794746,1.535682
74,0.798954,1.513233
75,0.797184,1.523086
76,0.803180,1.481413
77,0.798102,1.518926
78,0.796905,1.505732
79,0.800230,1.499642
80,0.799309,1.502206
81,0.796802,1.504331
82,0.800122,1.495569
83,0.797218,1.502689
84,0.800891,1.501770
85,0.796489,1.507219
86,0.799794,1.485505
87,0.804703,1.488117
88,0.802215,1.485999
89,0.799777,1.503593
90,0.804428,1.482267
91,0.800800,1.504112
92,0.803292,1.472166
93,0.797583,1.519655
94,0.804860,1.477472
95,0.793025,1.531941
96,0.802697,1.494771
97,0.799358,1.501411
98,0.800844,1.496357
99,0.797485,1.528652
