0.100000,2.000000,2.000000,6.727500,7.389056
0.100000,4.000000,4.000000,45.259256,54.598150
0.100000,6.000000,6.000000,304.481640,403.428793
0.100000,8.000000,8.000000,2048.400215,2980.957987
0.100000,10.000000,10.000000,13780.612340,22026.465795
0.025000,2.000000,2.000000,7.209568,7.389056
0.025000,4.000000,4.000000,51.977868,54.598150
0.025000,6.000000,6.000000,374.737965,403.428793
0.025000,8.000000,8.000000,2701.698772,2980.957987
0.025000,10.000000,10.000000,19478.080515,22026.465795
