0.100000,1.10499999999999998224
0.200000,1.22102500000000002700
0.300000,1.34923262499999996322
0.400000,1.49090205062499991939
0.500000,1.64744676594062489094
0.600000,1.82042867636439043011
0.700000,2.01157368738265152075
0.800000,2.22278892455782983717
0.900000,2.45618176163640189458
1.000000,2.71408084660822401801
1.100000,2.99905933550208736449
1.200000,3.31396056572980679533
1.300000,3.66192642513143651328
1.400000,4.04642869977023700301
1.500000,4.47130371324611175510
1.600000,4.94079060313695350715
1.700000,5.45957361646633376751
1.800000,6.03282884619529902182
1.900000,6.66627587504580532141
2.000000,7.36623484192561495121
2.100000,8.13968950032780469428
2.200000,8.99435689786222347664
2.300000,9.93876437213775787427
2.400000,10.98233463121222186487
2.500000,12.13547976748950496528
2.600000,13.40970514307590377712
2.700000,14.81772418309887306975
2.800000,16.37358522232425528387
2.900000,18.09281167066830064982
3.000000,19.99255689608847319505
3.100000,22.09177537017776415951
3.200000,24.41141178404642886335
3.300000,26.97461002137130492429
3.400000,29.80694407361529130185
3.500000,32.93667320134489528982
3.600000,36.39502388748611139135
3.700000,40.21650139567215376246
3.800000,44.43923404221772699429
3.900000,49.10535361665058928793
4.000000,54.26141574639890308163
4.100000,59.95886439977078907759
4.200000,66.25454516174671937279
4.300000,73.21127240373012057262
4.400000,80.89845600612179055133
4.500000,89.39279388676457926977
4.600000,98.77903724487485703776
4.700000,109.15083615558671681356
4.800000,120.61167395192332207898
4.900000,133.27589971687527281574
5.000000,147.26986918714717944567
5.100000,162.73320545179763030319
5.200000,179.82019202423637693755
5.300000,198.70131218678119466858
5.400000,219.56494996639321470866
5.500000,242.61926971286450793741
5.600000,268.09429303271531352948
5.700000,296.24419380115040212331
5.800000,327.34983415027119235674
5.900000,361.72156673604968091240
6.000000,399.70233124333492469304
6.100000,441.67107602388512077596
6.200000,488.04653900639306129960
6.300000,539.29142560206435064174
6.400000,595.91702529028111712250
6.500000,658.48831294576064010471
6.600000,727.62958580506551697908
6.700000,804.03069231459744514723
6.800000,888.45391500763014391850
6.900000,981.74157608343125502870
7.000000,1084.82444157219151747995
7.100000,1198.73100793727167001634
7.200000,1324.59776377068510555546
7.300000,1463.68052896660697115294
7.400000,1617.36698450810081340023
7.500000,1787.19051788145134196384
7.600000,1974.84552225900370103773
7.700000,2182.20430209619917150121
7.800000,2411.33575381629998446442
7.900000,2664.52600796701153740287
8.000000,2944.30123880354767607059
8.100000,3253.45286887792008201359
8.200000,3595.06542011010151327355
8.300000,3972.54728922166214033496
8.400000,4389.66475458993681968423
8.500000,4850.57955382187992654508
8.600000,5359.89040697317705053138
8.700000,5922.67889970536089094821
8.800000,6544.56018417442373902304
8.900000,7231.73900351273823616793
9.000000,7991.07159888157548266463
9.100000,8830.13411676414034445770
9.200000,9757.29819902437520795502
9.300000,10781.81450992193458660040
9.400000,11913.90503346373770909850
9.500000,13164.86506197743074153550
9.600000,14547.17589348506044188980
9.700000,16074.62936230099148815498
9.800000,17762.46544534259737702087
9.900000,19627.52431710356904659420
10.000000,21688.41437039944503339939
10.100000,23965.69787929138692561537
