7.000000,1006.195359
7.025000,1031.350243
7.050000,1057.133999
7.075000,1083.562349
7.100000,1110.651407
7.125000,1138.417693
7.150000,1166.878135
7.175000,1196.050088
7.200000,1225.951340
7.225000,1256.600124
7.250000,1288.015127
7.275000,1320.215505
7.300000,1353.220893
7.325000,1387.051415
7.350000,1421.727701
7.375000,1457.270893
7.400000,1493.702665
7.425000,1531.045232
7.450000,1569.321363
7.475000,1608.554397
7.500000,1648.768257
7.525000,1689.987463
7.550000,1732.237150
7.575000,1775.543079
7.600000,1819.931656
7.625000,1865.429947
7.650000,1912.065696
7.675000,1959.867338
7.700000,2008.864021
7.725000,2059.085622
7.750000,2110.562763
7.775000,2163.326832
7.800000,2217.410002
7.825000,2272.845252
7.850000,2329.666384
7.875000,2387.908043
7.900000,2447.605744
7.925000,2508.795888
7.950000,2571.515785
7.975000,2635.803680
8.000000,2701.698772
8.025000,2769.241241
8.050000,2838.472272
8.075000,2909.434079
8.100000,2982.169931
8.125000,3056.724179
8.150000,3133.142284
8.175000,3211.470841
8.200000,3291.757612
8.225000,3374.051552
8.250000,3458.402841
8.275000,3544.862912
8.300000,3633.484485
8.325000,3724.321597
8.350000,3817.429637
8.375000,3912.865378
8.400000,4010.687012
8.425000,4110.954188
8.450000,4213.728042
8.475000,4319.071243
8.500000,4427.048024
8.525000,4537.724225
8.550000,4651.167331
8.575000,4767.446514
8.600000,4886.632677
8.625000,5008.798494
8.650000,5134.018456
8.675000,5262.368917
8.700000,5393.928140
8.725000,5528.776344
8.750000,5666.995752
8.775000,5808.670646
8.800000,5953.887412
8.825000,6102.734598
8.850000,6255.302963
8.875000,6411.685537
8.900000,6571.977675
8.925000,6736.277117
8.950000,6904.684045
8.975000,7077.301146
9.000000,7254.233675
9.025000,7435.589516
9.050000,7621.479254
9.075000,7812.016236
9.100000,8007.316642
9.125000,8207.499558
9.150000,8412.687047
9.175000,8623.004223
9.200000,8838.579328
9.225000,9059.543812
9.250000,9286.032407
9.275000,9518.183217
9.300000,9756.137797
9.325000,10000.041242
9.350000,10250.042273
9.375000,10506.293330
9.400000,10768.950664
9.425000,11038.174430
9.450000,11314.128791
9.475000,11596.982011
9.500000,11886.906561
9.525000,12184.079225
9.550000,12488.681206
9.575000,12800.898236
9.600000,13120.920692
9.625000,13448.943709
9.650000,13785.167302
9.675000,14129.796484
9.700000,14483.041396
9.725000,14845.117431
9.750000,15216.245367
9.775000,15596.651501
9.800000,15986.567789
9.825000,16386.231983
9.850000,16795.887783
9.875000,17215.784978
9.900000,17646.179602
9.925000,18087.334092
9.950000,18539.517444
9.975000,19003.005380
10.000000,19478.080515
